id,transformers,date_id,month,is_weekend,time,L1,L2,L3,L4,L5,L6
M1_D00267_15_30,M1,D00267,8,0,15:30,14.5688,9.7191,5.0414,5.2913,3.198,1.4161
M1_D00267_16_00,M1,D00267,8,0,16:00,14.5353,9.47,5.0563,5.3915,2.9318,1.645
M1_D00267_16_30,M1,D00267,8,0,16:30,14.3679,9.3815,4.9954,5.257999999999999,3.0743,1.5534
M1_D00267_17_00,M1,D00267,8,0,17:00,14.0664,9.0974,4.9498,5.2244,2.9494,1.5388
M1_D00267_17_30,M1,D00267,8,0,17:30,13.5636,8.6,4.8435,4.9902,2.6831,1.4318
M1_D00267_18_00,M1,D00267,8,0,18:00,13.3292,8.4398,4.8582,4.6224,2.4524,1.4468
M1_D00267_18_30,M1,D00267,8,0,18:30,14.5682,9.2217,5.3456,4.6556,2.3278,1.4622
M1_D00267_19_00,M1,D00267,8,0,19:00,16.8791,10.6074,6.3665,5.1245,2.541,1.5686
M1_D00267_19_30,M1,D00267,8,0,19:30,19.6589,12.2416,7.3866,4.12,1.3502,1.7365
M1_D00267_20_00,M1,D00267,8,0,20:00,19.9936,12.5794,7.3405,4.5219,1.5104,1.7674
M1_D00267_20_30,M1,D00267,8,0,20:30,19.1896,12.1533,7.1888,4.2871,1.2798,1.797
M1_D00267_21_00,M1,D00267,8,0,21:00,19.8264,13.0774,7.1129999999999995,4.8896,1.9012,1.7361
M1_D00267_21_30,M1,D00267,8,0,21:30,20.9987,14.1966,6.5186,5.8941,2.9144,1.5538
M1_D00267_22_00,M1,D00267,8,0,22:00,23.2759,16.8615,6.3053,8.4728,4.6554,1.6753
M1_D00267_22_30,M1,D00267,8,0,22:30,23.5438,17.8034,6.0311,7.8707,4.744,1.5384
M1_D00267_23_00,M1,D00267,8,0,23:00,23.3428,17.4303,5.7115,7.1002,4.1758,1.4929
M1_D00267_23_30,M1,D00267,8,0,23:30,21.9359,16.8619,5.3302,7.1339999999999995,4.3179,1.4474
M1_D00272_00_00,M1,D00272,1,0,0:00,11.5206,10.0742,1.9342,0.6365,-0.8347,0.6395
M1_D00272_00_30,M1,D00272,1,0,0:30,11.6551,9.8966,1.8283,0.4356,-0.9236,0.5943
M1_D00272_01_00,M1,D00272,1,0,1:00,11.1526,9.3818,1.7974,0.57,-0.8347,0.6093
M1_D00272_01_30,M1,D00272,1,0,1:30,12.3915,10.8562,1.6759,0.536,-0.0707,0.5788
M1_D00272_02_00,M1,D00272,1,0,2:00,12.7933,11.6204,1.8126,1.9758,0.2669,0.6093
M1_D00272_02_30,M1,D00272,1,0,2:30,12.2907,10.7673,1.7975,1.0722,0.2669,0.6246
M1_D00272_03_00,M1,D00272,1,0,3:00,13.1282,11.3538,1.6143,1.5079,0.1601,0.5941
M1_D00272_03_30,M1,D00272,1,0,3:30,12.9272,11.0341,1.6906,1.3739,0.1422,0.5786
M1_D00272_04_00,M1,D00272,1,0,4:00,12.2574,10.874,1.6908,1.5071,-0.1062,0.6091
M1_D00272_04_30,M1,D00272,1,0,4:30,12.6257,11.105,1.7214,0.8044,-0.1419,0.6246
M1_D00272_05_00,M1,D00272,1,0,5:00,11.7219,9.9854,1.9499,0.737,-0.2838,0.6247
M1_D00272_05_30,M1,D00272,1,0,5:30,12.4583,9.7895,1.9805,0.9384,-0.4619,0.6249
M1_D00272_06_00,M1,D00272,1,0,6:00,13.5971,11.0162,2.254,1.0722,-0.2306,0.6706
M1_D00272_06_30,M1,D00272,1,0,6:30,13.7312,10.6426,2.4678,1.3401,-0.3016,0.6707
M1_D00272_07_00,M1,D00272,1,0,7:00,13.6642,11.158,2.8788,1.0721,-0.6215,0.8223
M1_D00272_07_30,M1,D00272,1,0,7:30,15.6397,12.0115,3.6404,1.5414,0.0715,0.9747
M1_D00272_08_00,M1,D00272,1,0,8:00,14.4014,10.9448,3.8078,1.3404,-0.0888,1.0975
M1_D00272_08_30,M1,D00272,1,0,8:30,14.2337,10.6251,3.1221,1.8084,0.0716,1.0819
M1_D00272_09_00,M1,D00272,1,0,9:00,12.157,9.1325,3.1071,1.2061,-0.6214,1.0969
M1_D00272_09_30,M1,D00272,1,0,9:30,11.9559,8.8134,3.1074,1.2399,-0.7108,1.1426
M1_D00272_10_00,M1,D00272,1,0,10:00,12.8605,9.4521,3.4272,1.2061,-0.5329,1.1726
M1_D00272_10_30,M1,D00272,1,0,10:30,13.6642,9.8084,3.549,1.3404,-0.3373,1.0975
M1_D00272_11_00,M1,D00272,1,0,11:00,13.463,9.7368,3.655,1.1391,-0.3732,1.0966
M1_D00272_11_30,M1,D00272,1,0,11:30,11.5876,8.5825,3.0762,0.6704,-0.9238,0.9291
M1_D00272_12_00,M1,D00272,1,0,12:00,10.3488,7.6401,2.8327,0.4023,-1.6521,0.8376
M1_D00272_12_30,M1,D00272,1,0,12:30,10.3154,7.1956,2.7110000000000003,0.7040000000000001,-1.1548,0.9754
M1_D00272_13_00,M1,D00272,1,0,13:00,9.6451,6.6989,2.9394,0.5363,-0.8703,0.9441
M1_D00272_13_30,M1,D00272,1,0,13:30,9.2097,6.8232,2.7263,0.7371,-0.9768,0.9598
M1_D00272_14_00,M1,D00272,1,0,14:00,8.105,4.6199,2.8944,0.9381,-0.4265,1.0059
M1_D00272_14_30,M1,D00272,1,0,14:30,6.9328,4.5313,2.6198,0.7039,-0.4256,0.9904
M1_D00272_15_00,M1,D00272,1,0,15:00,6.5977,3.8203,2.5892,-0.9376,-2.4516,1.0053
M1_D00272_15_30,M1,D00272,1,0,15:30,8.4064,5.5261,2.6957,-0.6696,-1.8654,1.0358
M1_D00272_16_00,M1,D00272,1,0,16:00,8.9081,6.2367,2.9696,0.0338,-1.3324,0.9749
M1_D00272_16_30,M1,D00272,1,0,16:30,10.1813,6.6806,3.4573,-0.0667,-1.6880000000000002,0.9135
M1_D00272_17_00,M1,D00272,1,0,17:00,10.6169,6.9825,3.6859,-0.3346,-1.8119999999999998,0.9448
M1_D00272_17_30,M1,D00272,1,0,17:30,10.4157,6.9474,3.6099,-0.5695,-1.9363,0.8682
M1_D00272_18_00,M1,D00272,1,0,18:00,10.5833,7.16,3.5184,-0.6362,-1.8827,0.7015
M1_D00272_18_30,M1,D00272,1,0,18:30,11.0187,7.3027,3.7164,-0.5357,-1.9009,0.8376
M1_D00272_19_00,M1,D00272,1,0,19:00,11.2867,7.2849,3.8994,-0.5022,-2.0249,0.96
M1_D00272_19_30,M1,D00272,1,0,19:30,11.0524,7.267,3.8229,-0.5692,-2.0781,0.8526
M1_D00272_20_00,M1,D00272,1,0,20:00,10.7172,7.0004,3.6096,-0.5691,-2.0962,0.8534
M1_D00272_20_30,M1,D00272,1,0,20:30,10.2484,6.9295,3.3965,-0.6698,-2.3278,0.8226
M1_D00272_21_00,M1,D00272,1,0,21:00,11.119000000000002,7.5866,3.1527,-0.3349,-2.1141,0.7765
M1_D00272_21_30,M1,D00272,1,0,21:30,11.0857,8.2449,2.8480000000000003,0.1677,-0.87,0.7312
M1_D00272_22_00,M1,D00272,1,0,22:00,11.3199,8.3686,2.7569,0.3686,-1.1373,0.9295
M1_D00272_22_30,M1,D00272,1,0,22:30,11.6552,8.9551,2.6503,0.6704,-0.7465,0.8224
M1_D00272_23_00,M1,D00272,1,0,23:00,13.2955,9.3637,3.8837,1.1395,-0.4438,0.9904
M1_D00272_23_30,M1,D00272,1,0,23:30,13.4298,9.2211,4.8887,1.7084,-0.3907,1.2487
M1_D00276_00_00,M1,D00276,11,1,0:00,12.4583,8.3157,4.0207,3.0479,3.0031,-0.3655
M1_D00276_00_30,M1,D00276,11,1,0:30,12.7599,8.8307,3.8383,3.5505,3.3046,-0.35
M1_D00276_01_00,M1,D00276,11,1,1:00,12.7934,8.6706,3.7923,3.4832,3.4649,-0.4716
M1_D00276_01_30,M1,D00276,11,1,1:30,11.8895,8.582,3.7771,3.4499,3.5359,-0.47200000000000003
M1_D00276_02_00,M1,D00276,11,1,2:00,11.9892,8.7774,3.6401,3.6175,3.5535,-0.5482
M1_D00276_02_30,M1,D00276,11,1,2:30,11.4201,7.8533,3.5641,2.3443,2.7186,-0.6545
M1_D00276_03_00,M1,D00276,11,1,3:00,12.1239,8.9017,3.5184,3.1483,3.4296,-0.6397
M1_D00276_03_30,M1,D00276,11,1,3:30,11.2529,7.8356,3.5333,2.5789,2.7898,-0.6241
M1_D00276_04_00,M1,D00276,11,1,4:00,12.2236,8.1375,3.5487,3.0141,3.0206,-0.5936
M1_D00276_04_30,M1,D00276,11,1,4:30,12.3914,8.4041,3.7012,3.1483,3.0385,-0.6095
M1_D00276_05_00,M1,D00276,11,1,5:00,12.7597,8.9195,3.8375,3.3157,3.127,-0.6245
M1_D00276_05_30,M1,D00276,11,1,5:30,13.1617,8.8664,4.1275,3.0478,2.8252,-0.5478
M1_D00276_06_00,M1,D00276,11,1,6:00,13.5975,9.1328,4.4779,3.2822,3.0562,-0.5326
M1_D00276_06_30,M1,D00276,11,1,6:30,14.6351,9.9325,4.7821,3.6171,3.3581,-0.5177
M1_D00276_07_00,M1,D00276,11,1,7:00,12.9271,10.4651,2.4372,3.2151,3.6957,-0.9591
M1_D00276_07_30,M1,D00276,11,1,7:30,10.4157,7.6579,2.2543,2.2771,2.4341,-0.898
M1_D00276_08_00,M1,D00276,11,1,8:00,7.9036,5.3309,2.2238,1.909,1.9194,-0.7913
M1_D00276_08_30,M1,D00276,11,1,8:30,7.1672,4.8326,2.3147,1.909,1.7059,-0.6547
M1_D00276_09_00,M1,D00276,11,1,9:00,7.5024,4.7617,2.3003,1.5077,1.6348,-0.5631
M1_D00276_09_30,M1,D00276,11,1,9:30,7.8039,4.9391,2.5434,1.7418,1.5996,-0.4719
M1_D00276_10_00,M1,D00276,11,1,10:00,7.7035,5.1527,2.62,1.5407,1.5457,-0.4561
M1_D00276_10_30,M1,D00276,11,1,10:30,8.7409,5.8987,2.8179,1.4739,1.6346,-0.5484
M1_D00276_11_00,M1,D00276,11,1,11:00,8.3722,5.0991,2.8024,1.4736,1.3684,-0.5786
M1_D00276_11_30,M1,D00276,11,1,11:30,6.3296,4.0157,2.5589,0.4694,0.6216,-0.5935
M1_D00276_12_00,M1,D00276,11,1,12:00,6.1625,3.7848,2.2389,0.5699,0.6751,-0.6241
M1_D00276_12_30,M1,D00276,11,1,12:30,5.9613,3.8024,1.8737,0.6033,1.102,-0.7309
M1_D00276_13_00,M1,D00276,11,1,13:00,6.832000000000001,4.46,1.8735,1.4072,1.7766,-0.7157
M1_D00276_13_30,M1,D00276,11,1,13:30,6.4971,4.2111,1.9499,1.4406,1.3684,-0.6851
M1_D00276_14_00,M1,D00276,11,1,14:00,6.4305,4.5131,1.8282,1.2062,1.4040000000000001,-0.6853
M1_D00276_14_30,M1,D00276,11,1,14:30,6.2626,4.7264,1.7824,1.3396,1.6166,-0.6549
M1_D00276_15_00,M1,D00276,11,1,15:00,6.3297,4.5666,1.9953,1.5745,1.564,-0.6392
M1_D00276_15_30,M1,D00276,11,1,15:30,6.4638,4.5485,1.8582,0.838,1.5461,-0.6395
M1_D00276_16_00,M1,D00276,11,1,16:00,6.6646,4.4778,2.1174,1.2063,1.7591,-0.6548
M1_D00276_16_30,M1,D00276,11,1,16:30,7.6026,5.0464,2.4216,1.0722,1.706,-0.7309
M1_D00276_17_00,M1,D00276,11,1,17:00,7.8707,4.9754,2.6496,0.8379,1.3329,-0.7605
M1_D00276_17_30,M1,D00276,11,1,17:30,7.4352,4.9043,2.6496,0.4694,1.2262,-0.7912
M1_D00276_18_00,M1,D00276,11,1,18:00,7.4686,4.868,2.6043,0.335,1.0307,-0.8982
M1_D00276_18_30,M1,D00276,11,1,18:30,7.1336,4.6553,2.5739,0.2347,0.8707,-0.8679
M1_D00276_19_00,M1,D00276,11,1,19:00,6.9661,4.4425,2.4979,0.2012,0.8534,-0.8521
M1_D00276_19_30,M1,D00276,11,1,19:30,6.4636,4.2469,2.2541,0.1678,0.8352,-0.9137
M1_D00276_20_00,M1,D00276,11,1,20:00,5.9949,3.8379,2.1171,0.1678,0.7996,-0.8834
M1_D00276_20_30,M1,D00276,11,1,20:30,5.6598,3.6067,1.95,0.0673,0.7819,-0.9591
M1_D00276_21_00,M1,D00276,11,1,21:00,6.9992,5.7749,1.7517,0.4021,0.9955,-0.9437
M1_D00276_21_30,M1,D00276,11,1,21:30,9.0088,7.2136,1.6296,1.5072,2.0968,-1.005
M1_D00276_22_00,M1,D00276,11,1,22:00,9.6116,7.5511,1.5078,2.2104,2.3105,-1.0048
M1_D00276_22_30,M1,D00276,11,1,22:30,10.5833,8.8489,1.5231,2.6792,3.2696,-0.9591
M1_D00276_23_00,M1,D00276,11,1,23:00,10.3821,8.4751,1.4622,2.3106,3.1097,-0.8378
M1_D00276_23_30,M1,D00276,11,1,23:30,10.0807,8.5641,1.4167,3.0141,4.0331,-0.9748
M1_D00278_00_00,M1,D00278,10,0,0:00,3.7847,2.9139,1.0052,0.5364,-0.5149,0.3662
M1_D00278_00_30,M1,D00278,10,0,0:30,4.4884,3.1273,0.9598,0.5696,-0.2487,0.3964
M1_D00278_01_00,M1,D00278,10,0,1:00,3.7513,2.8253,0.9291,0.5695,-0.249,0.4266
M1_D00278_01_30,M1,D00278,10,0,1:30,3.8853,2.7363,0.8988,0.3353,-0.4616,0.3661
M1_D00278_02_00,M1,D00278,10,0,2:00,3.8182,3.234,0.914,0.6369,-0.231,0.4419
M1_D00278_02_30,M1,D00278,10,0,2:30,4.0528,2.9491,0.868,0.6034,-0.3192,0.4417
M1_D00278_03_00,M1,D00278,10,0,3:00,4.0864,2.7189,0.8682,0.3352,-0.5155,0.4269
M1_D00278_03_30,M1,D00278,10,0,3:30,4.1534,2.7187,0.9142,0.5695,-0.6391,0.4419
M1_D00278_04_00,M1,D00278,10,0,4:00,3.9856,2.8787,0.9598,0.3017,-0.4261,0.426
M1_D00278_04_30,M1,D00278,10,0,4:30,3.9859,3.0743,0.9745,0.1677,-0.3198,0.4418
M1_D00278_05_00,M1,D00278,10,0,5:00,4.187,2.9145,1.158,-0.0666,-0.426,0.457
M1_D00278_05_30,M1,D00278,10,0,5:30,4.5553,3.0209,1.3861,0.2349,-0.6572,0.4416
M1_D00278_06_00,M1,D00278,10,0,6:00,6.2961,4.1224,1.7212,0.5028,-0.426,0.4112
M1_D00278_06_30,M1,D00278,10,0,6:30,7.4354,5.1354,2.1172,0.5363,-0.5865,0.4565
M1_D00278_07_00,M1,D00278,10,0,7:00,7.7033,4.8514,2.3302,1.0389,-0.1062,0.5489999999999999
M1_D00278_07_30,M1,D00278,10,0,7:30,6.9327,4.6198,2.4069,1.4409,0.355,0.6096
M1_D00278_08_00,M1,D00278,10,0,8:00,6.8324,4.3176,2.3152,1.1393,0.3556,0.6095
M1_D00278_08_30,M1,D00278,10,0,8:30,6.9326,4.3887,2.1633,1.4738,0.4265,0.5944
M1_D00278_09_00,M1,D00278,10,0,9:00,6.3634,4.0695,2.0711,1.4071,0.7818,0.6403
M1_D00278_09_30,M1,D00278,10,0,9:30,6.162000000000001,3.6422,2.1479,1.6412,0.5156,0.6553
M1_D00278_10_00,M1,D00278,10,0,10:00,6.3968,4.0334,2.6351,1.8752,0.7288,0.7012
M1_D00278_10_30,M1,D00278,10,0,10:30,7.9379,4.8861,2.9244,1.5741,0.6043,0.6554
M1_D00278_11_00,M1,D00278,10,0,11:00,6.5641,3.8201,2.6805,1.3068,0.3378,0.7009
M1_D00278_11_30,M1,D00278,10,0,11:30,3.517,1.0661,2.407,1.1057,0.213,0.7463
M1_D00278_12_00,M1,D00278,10,0,12:00,4.1531,2.0795,2.1932,1.1726,-0.1772,0.762
M1_D00278_12_30,M1,D00278,10,0,12:30,5.1572,2.7722,2.0717,0.8378,-0.0175,0.7006
M1_D00278_13_00,M1,D00278,10,0,13:00,4.4878,2.4872,1.995,1.1056,0.1959,0.7157
M1_D00278_13_30,M1,D00278,10,0,13:30,4.5217,2.3104,1.9192,1.0722,0.3196,0.6553
M1_D00278_14_00,M1,D00278,10,0,14:00,2.9137,1.0307,1.8883,1.0724,0.3023,0.6705
M1_D00278_14_30,M1,D00278,10,0,14:30,3.8851,1.9195,1.7516,0.905,0.1248,0.6092
M1_D00278_15_00,M1,D00278,10,0,15:00,3.9188,2.1499,1.7972,0.4693,-0.1419,0.625
M1_D00278_15_30,M1,D00278,10,0,15:30,3.9522,1.9548,1.8882,0.3351,-0.3545,0.6246
M1_D00278_16_00,M1,D00278,10,0,16:00,4.6893,2.5412,2.1325,0.4691,-0.2489,0.6555
M1_D00278_16_30,M1,D00278,10,0,16:30,6.4637,3.9982,2.5283,0.4693,-0.1778,0.6248
M1_D00278_17_00,M1,D00278,10,0,17:00,6.8323,4.1399,2.6498,0.7036,-0.1594,0.6094
M1_D00278_17_30,M1,D00278,10,0,17:30,6.5976,4.0153,2.5738,0.3352,-0.4971,0.6095
M1_D00278_18_00,M1,D00278,10,0,18:00,6.6313,4.123,2.5281,0.2012,-0.4971,0.5482
M1_D00278_18_30,M1,D00278,10,0,18:30,6.8994,4.2647,2.6347,0.3352,-0.3548,0.5334
M1_D00278_19_00,M1,D00278,10,0,19:00,6.6311,4.1046,2.4827,0.2681,-0.3726,0.4721
M1_D00278_19_30,M1,D00278,10,0,19:30,6.397,3.8383,2.5436,0.1678,-0.5149,0.5184
M1_D00278_20_00,M1,D00278,10,0,20:00,5.9947,3.5004,2.3605,0.1344,-0.5508,0.5026
M1_D00278_20_30,M1,D00278,10,0,20:30,5.7938,3.4473,2.2845,-0.2676,-1.1194,0.5334
M1_D00278_21_00,M1,D00278,10,0,21:00,6.9998,4.8155,2.1174,0.5697,-0.6396,0.5637
M1_D00278_21_30,M1,D00278,10,0,21:30,7.4352,5.6684,1.8426,1.1391,0.3021,0.5332
M1_D00278_22_00,M1,D00278,10,0,22:00,7.6365,5.1175,1.8888,1.0389,0.1956,0.5482
M1_D00278_22_30,M1,D00278,10,0,22:30,7.1673,5.2417,1.828,1.1059,0.14300000000000002,0.5638
M1_D00278_23_00,M1,D00278,10,0,23:00,8.4729,6.2541,1.675,1.8753,0.7106,0.5332
M1_D00278_23_30,M1,D00278,10,0,23:30,8.1048,6.4497,1.5837,1.8088,0.7461,0.5027
M1_D00281_00_00,M1,D00281,1,1,0:00,11.7887,9.5947,2.3607,3.182,1.9374,0.6096
M1_D00281_00_30,M1,D00281,1,1,0:30,12.1904,10.0206,2.3607,3.1484,1.8659999999999999,0.579
M1_D00281_01_00,M1,D00281,1,1,1:00,11.8556,9.701,2.2243,2.8466,0.96,0.5635
M1_D00281_01_30,M1,D00281,1,1,1:30,12.9943,10.8208,2.1323,3.3157,2.4696,0.5182
M1_D00281_02_00,M1,D00281,1,1,2:00,11.7887,9.4528,2.1634,2.9806,1.9368,0.5636
M1_D00281_02_30,M1,D00281,1,1,2:30,11.4536,9.0264,2.1478,3.2823,2.0437,0.5487
M1_D00281_03_00,M1,D00281,1,1,3:00,11.0851,9.0975,2.1479,3.1818,1.8305,0.5637
M1_D00281_03_30,M1,D00281,1,1,3:30,12.0897,9.9147,2.1632,3.148,2.2923,0.5637
M1_D00281_04_00,M1,D00281,1,1,4:00,12.5923,10.4832,2.1626,3.785,2.5409,0.5332
M1_D00281_04_30,M1,D00281,1,1,4:30,11.9565,9.7369,2.2697,3.617,2.0256,0.6245
M1_D00281_05_00,M1,D00281,1,1,5:00,12.2572,9.6305,2.4523,3.1484,2.0084,0.6098
M1_D00281_05_30,M1,D00281,1,1,5:30,10.9515,8.0668,2.6653,2.7128,1.2264,0.6554
M1_D00281_06_00,M1,D00281,1,1,6:00,11.8891,9.0443,2.6197,3.148,1.5819999999999999,0.6709
M1_D00281_06_30,M1,D00281,1,1,6:30,12.5921,8.7599,2.9093,2.7125,1.5639,0.7006
M1_D00281_07_00,M1,D00281,1,1,7:00,12.86,9.2393,3.4418,2.8804,1.7058,0.8073
M1_D00281_07_30,M1,D00281,1,1,7:30,13.0279,9.0974,3.93,2.8466,1.6172,0.9595
M1_D00281_08_00,M1,D00281,1,1,8:00,13.0275,8.5461,4.3099,3.7846,2.0257,0.9291
M1_D00281_08_30,M1,D00281,1,1,8:30,10.583,6.3071,4.2189,3.7848,2.0793,1.0813
M1_D00281_09_00,M1,D00281,1,1,9:00,3.5169,-1.1724,4.0513,3.5839,2.1852,1.1421
M1_D00281_09_30,M1,D00281,1,1,9:30,3.0145,-0.799,4.0514,3.8181,2.4525,1.0966
M1_D00281_10_00,M1,D00281,1,1,10:00,2.7469,-1.4389,3.9755,3.5169,2.4704,1.1579
M1_D00281_10_30,M1,D00281,1,1,10:30,-0.5351,-4.2637,4.2339,4.0527,2.7182,1.3862
M1_D00281_11_00,M1,D00281,1,1,11:00,5.2916,1.4040000000000001,4.4015,3.7849,2.2211,1.1578
M1_D00281_11_30,M1,D00281,1,1,11:30,8.6744,4.3531,4.0824,2.8805,1.439,1.0819
M1_D00281_12_00,M1,D00281,1,1,12:00,6.2626,2.5769,3.8995,3.0143,1.5817,1.0662
M1_D00281_12_30,M1,D00281,1,1,12:30,10.8846,6.3435,4.1581,2.9138,1.3863,1.1576
M1_D00281_13_00,M1,D00281,1,1,13:00,11.5878,7.356,4.3866,3.8854,1.8661,1.0359
M1_D00281_13_30,M1,D00281,1,1,13:30,10.0475,6.5035,4.1121,3.6509,1.9373,1.2033
M1_D00281_14_00,M1,D00281,1,1,14:00,13.3961,8.6352,4.082,3.6507,2.3101,1.0812
M1_D00281_14_30,M1,D00281,1,1,14:30,13.6641,9.435,4.2186,3.8519,2.4347,1.0202
M1_D00281_15_00,M1,D00281,1,1,15:00,11.8224,6.9473,4.4473,2.813,1.084,1.097
M1_D00281_15_30,M1,D00281,1,1,15:30,12.4248,7.8888,4.4475,3.3156,1.5105,1.0659999999999998
M1_D00281_16_00,M1,D00281,1,1,16:00,14.0663,9.2575,4.9042,3.0811,1.7774,1.264
M1_D00281_16_30,M1,D00281,1,1,16:30,14.4683,9.4171,5.178,3.4499,1.5638,1.0665
M1_D00281_17_00,M1,D00281,1,1,17:00,14.2005,9.2036,5.0108,2.9808,1.1197,0.9293
M1_D00281_17_30,M1,D00281,1,1,17:30,13.9322,9.0437,4.8432,2.6794,1.1735,0.9141
M1_D00281_18_00,M1,D00281,1,1,18:00,14.0325,9.3637,4.721,2.6794,1.2261,0.7615
M1_D00281_18_30,M1,D00281,1,1,18:30,13.5302,9.0792,4.4168,2.4783,1.5101,0.6555
M1_D00281_19_00,M1,D00281,1,1,19:00,13.1617,8.8665,4.2947,2.545,1.2081,0.625
M1_D00281_19_30,M1,D00281,1,1,19:30,12.5922,8.4222,4.1429,2.4785,1.1728,0.6701
M1_D00281_20_00,M1,D00281,1,1,20:00,11.8555,8.0666,3.8229,2.1435,0.8886,0.6703
M1_D00281_20_30,M1,D00281,1,1,20:30,11.0522,7.3384,3.5944,1.9423,0.7996,0.7012
M1_D00281_21_00,M1,D00281,1,1,21:00,10.0808,7.1247,3.2898,1.5071,0.4979,0.7011
M1_D00281_21_30,M1,D00281,1,1,21:30,9.7455,6.6814,3.0456,1.7085,0.5685,0.6704
M1_D00281_22_00,M1,D00281,1,1,22:00,10.6834,7.6936,2.8785,2.3108,1.1907,0.5941
M1_D00281_22_30,M1,D00281,1,1,22:30,11.5542,8.4399,2.9093,2.3777,1.3503,0.6093
M1_D00281_23_00,M1,D00281,1,1,23:00,11.1529,8.1379,2.818,2.9472,1.706,0.594
M1_D00281_23_30,M1,D00281,1,1,23:30,12.4581,9.9676,2.6049,3.4833,1.9725,0.5636
M1_D00295_00_00,M1,D00295,1,1,0:00,7.8707,5.5795,2.2544,-1.9084,-2.8249,0.426
M1_D00295_00_30,M1,D00295,1,1,0:30,7.1004,5.0993,1.9647,-2.0089,-2.7538,0.3506
M1_D00295_01_00,M1,D00295,1,1,1:00,6.3967,4.584,1.7825,-2.076,-2.8421,0.366
M1_D00295_01_30,M1,D00295,1,1,1:30,5.9613,4.3177,1.63,-2.1428,-2.8777,0.35100000000000003
M1_D00295_02_00,M1,D00295,1,1,2:00,5.6598,4.0866,1.5534,-2.0757,-2.8247,0.3508
M1_D00295_02_30,M1,D00295,1,1,2:30,5.3917,3.9086,1.4621,-2.2099,-2.9313,0.3509
M1_D00295_03_00,M1,D00295,1,1,3:00,5.1907,3.7673,1.4167,-2.2097,-2.9313,0.3662
M1_D00295_03_30,M1,D00295,1,1,3:30,5.0905,3.6601,1.4012,-2.1430000000000002,-2.8777,0.3665
M1_D00295_04_00,M1,D00295,1,1,4:00,5.0237,3.5891,1.4169999999999998,-2.2433,-2.9314,0.3508
M1_D00295_04_30,M1,D00295,1,1,4:30,5.0238,3.5536,1.4318,-2.2769,-2.9489,0.3661
M1_D00295_05_00,M1,D00295,1,1,5:00,5.1573,3.6426,1.4776,-2.2096,-2.8956,0.35100000000000003
M1_D00295_05_30,M1,D00295,1,1,5:30,5.2914,3.7318,1.5686,-2.2098,-2.9139,0.3352
M1_D00295_06_00,M1,D00295,1,1,6:00,5.7601,3.9802,1.7672,-2.1764,-2.8956,0.3507
M1_D00295_06_30,M1,D00295,1,1,6:30,6.7652,4.5312,2.1931,-2.109,-2.9136,0.4114
M1_D00295_07_00,M1,D00295,1,1,7:00,8.6744,5.8632,2.7573,-1.9416,-2.8074,0.3813
M1_D00295_07_30,M1,D00295,1,1,7:30,10.8848,7.4625,3.4573,-1.4737,-2.4872,0.4263
M1_D00295_08_00,M1,D00295,1,1,8:00,10.0471,6.7516,3.3051,-1.4069,-2.38,0.4262
M1_D00295_08_30,M1,D00295,1,1,8:30,7.1339,4.1933,2.8785,-1.6073,-2.4694,0.4264
M1_D00295_09_00,M1,D00295,1,1,9:00,4.1196,1.5817,2.4981,-1.7744,-2.5047,0.4263
M1_D00295_09_30,M1,D00295,1,1,9:30,1.6414,-0.5865,2.3148,-1.7745,-2.4337,0.4416
M1_D00295_10_00,M1,D00295,1,1,10:00,0.9716,-1.1904,2.2544,-1.7741,-2.4155,0.4114
M1_D00295_10_30,M1,D00295,1,1,10:30,3.6507,1.8308,2.3457,-1.8412,-2.5405,0.4264
M1_D00295_11_00,M1,D00295,1,1,11:00,5.1244,2.6298,2.5739,-1.9753,-2.7184,0.4264
M1_D00295_11_30,M1,D00295,1,1,11:30,6.3629999999999995,3.7847,2.6199,-1.8745,-2.7184,0.4262
M1_D00295_12_00,M1,D00295,1,1,12:00,7.0333,4.4419,2.6049,-1.8749,-2.7183,0.4418
M1_D00295_12_30,M1,D00295,1,1,12:30,6.6649,4.1042,2.5134,-1.8415,-2.6119,0.4261
M1_D00295_13_00,M1,D00295,1,1,13:00,6.6983,4.122,2.5132,-1.8078,-2.594,0.4572
M1_D00295_13_30,M1,D00295,1,1,13:30,8.2386,5.6322,2.6197,-1.7406,-2.6118,0.4722
M1_D00295_14_00,M1,D00295,1,1,14:00,9.1764,6.379,2.7875,-1.5745,-2.5227,0.4572
M1_D00295_14_30,M1,D00295,1,1,14:30,10.0471,7.0544,2.9248,-1.4737,-2.5229,0.4874
M1_D00295_15_00,M1,D00295,1,1,15:00,10.047,7.0542,3.0307,-1.5072,-2.5229,0.4722
M1_D00295_15_30,M1,D00295,1,1,15:30,9.8463,6.8055,2.9703,-1.6076,-2.5936,0.4571
M1_D00295_16_00,M1,D00295,1,1,16:00,9.9805,6.7697,3.2436,-1.6741,-2.7536,0.4875
M1_D00295_16_30,M1,D00295,1,1,16:30,10.4159,6.8583,3.5487,-1.6742,-2.825,0.4723
M1_D00295_17_00,M1,D00295,1,1,17:00,11.1193,7.3026,3.8229,-1.9415,-3.02,0.4575
M1_D00295_17_30,M1,D00295,1,1,17:30,12.0562,8.1905,3.8989,-1.4405,-2.5939,0.4872
