id,transformers,date_id,month,is_weekend,time,L1,L2,L3,L4,L5,L6,y
M1_D00110_10_00,M1,D00110,5,0,10:00,-4.8558,-7.4801,2.4672,3.383,2.3280000000000003,0.9598,17.798
M1_D00110_10_30,M1,D00110,5,0,10:30,-1.6073,-4.4945,2.803,2.7797,1.5281,1.0056,18.0444
M1_D00110_11_00,M1,D00110,5,0,11:00,-3.7509,-6.2182,2.6346,3.2487,1.2796,0.9597,18.1498
M1_D00110_11_30,M1,D00110,5,0,11:30,-5.2244,-7.374,2.0866,2.8133,1.1017,0.8837,18.6424
M1_D00110_12_00,M1,D00110,5,0,12:00,-9.1091,-11.3532,1.9953,2.1430000000000002,0.8529,0.9446,18.8179
M1_D00110_12_30,M1,D00110,5,0,12:30,-11.8887,-13.9471,2.0257,2.9139,1.2618,0.9445,18.2554
M1_D00110_13_00,M1,D00110,5,0,13:00,-10.1808,-12.4904,1.7057,2.3775,0.516,0.8685,19.1697
M1_D00110_13_30,M1,D00110,5,0,13:30,-8.7406,-11.1403,1.7211,2.9474,1.653,0.9442,20.1547
M1_D00110_14_00,M1,D00110,5,0,14:00,-1.4733,-3.6415,1.874,2.6794,1.2081,0.9746,20.1548
M1_D00110_14_30,M1,D00110,5,0,14:30,-1.4063,-3.6779,1.858,2.5788,1.084,0.9903,20.893
M1_D00110_15_00,M1,D00110,5,0,15:00,-1.2056,-3.0558,1.9193,2.4445,1.1372,1.0207,21.2097
M1_D00110_15_30,M1,D00110,5,0,15:30,-4.2528,-6.5913,1.8124,1.8083,0.7461,1.1273,22.6167
M1_D00110_16_00,M1,D00110,5,0,16:00,-3.2819,-5.9696,2.3912,1.9759,0.6224,1.1271,22.9689
M1_D00110_16_30,M1,D00110,5,0,16:30,-0.5351,-3.5178,2.8483,1.9758,0.5688,1.2642,22.4761
M1_D00110_17_00,M1,D00110,5,0,17:00,4.2198,1.1729,2.9398,1.8082,0.4444,1.1574,22.0185
M1_D00110_17_30,M1,D00110,5,0,17:30,6.0951,2.9855,3.0462,1.875,0.4443,1.2033,21.2802
M1_D00110_18_00,M1,D00110,5,0,18:00,4.6555,1.8482,2.8787,1.1059999999999999,-0.0533,1.1727,20.7879
M1_D00110_18_30,M1,D00110,5,0,18:30,5.827000000000001,3.1097,2.7264,1.1391,-0.0888,1.1274,19.9786
M1_D00110_19_00,M1,D00110,5,0,19:00,6.0619,3.4822,2.6348,1.1395,-0.0177,1.0515,19.8033
M1_D00110_19_30,M1,D00110,5,0,19:30,6.9662,3.8028,3.0461,1.3405,0.0005,1.1876,19.064
M1_D00110_20_00,M1,D00110,5,0,20:00,6.8991,3.9088,3.0918,1.3401,0.0004,1.2033,18.7122
M1_D00110_20_30,M1,D00110,5,0,20:30,6.631,3.7136,2.8937,1.2732,-0.0531,1.1726,18.5716
M1_D00110_21_00,M1,D00110,5,0,21:00,5.7604,3.4467,2.4218,1.3398,0.1072,1.0363,18.0444
M1_D00110_21_30,M1,D00110,5,0,21:30,5.9947,3.8201,2.239,1.2732,0.5155,1.021,18.0094
M1_D00110_22_00,M1,D00110,5,0,22:00,7.1675,4.8155,2.2543,2.0765,0.7111,0.9599,17.727999999999998
M1_D00110_22_30,M1,D00110,5,0,22:30,6.9662,4.6371,2.1632,2.5118,0.6223,0.9746,17.2352
M1_D00110_23_00,M1,D00110,5,0,23:00,6.3296,4.3176,2.1325,2.4781,1.1019,1.0664,16.9188
M1_D00110_23_30,M1,D00110,5,0,23:30,5.7938,4.4959,1.9803,2.1096,0.8525,1.0207,16.8837
M1_D00111_00_00,M1,D00111,6,0,0:00,14.7693,9.8786,4.8129,5.4587,2.8963,1.4773,10.4117
M1_D00111_00_30,M1,D00111,6,0,0:30,14.8025,9.9858,4.7216,5.3246,2.9496,1.4924,10.2356
M1_D00111_01_00,M1,D00111,6,0,1:00,12.3576,7.8178,4.569,4.5216,2.6834,1.4167,10.3414
M1_D00111_01_30,M1,D00111,6,0,1:30,14.3341,9.5949,4.5387,5.4589,3.1627,1.4316,10.2356
M1_D00111_02_00,M1,D00111,6,0,2:00,14.0329,9.6303,4.4775,5.0907,2.8435,1.3402,10.2006
M1_D00111_02_30,M1,D00111,6,0,2:30,15.0706,10.4653,4.553999999999999,5.0905,3.1984,1.4466,10.0948
M1_D00111_03_00,M1,D00111,6,0,3:00,13.4631,8.7415,4.5381,4.8568,2.6299,1.4771,10.0249
M1_D00111_03_30,M1,D00111,6,0,3:30,14.5016,9.8612,4.5992,5.0903,2.8963,1.4777,9.7435
M1_D00111_04_00,M1,D00111,6,0,4:00,14.9369,10.288,4.7065,5.7937,2.8965,1.4923,10.0597
M1_D00111_04_30,M1,D00111,6,0,4:30,15.5391,10.412,4.9801,5.3918,3.0382,1.5230000000000001,9.9898
M1_D00111_05_00,M1,D00111,6,0,5:00,16.3767,10.4475,5.3004,5.7267,2.6656,1.4926,9.7432
M1_D00111_05_30,M1,D00111,6,0,5:30,16.1424,10.0568,5.497999999999999,5.9614,2.9325,1.6602,9.4615
M1_D00111_06_00,M1,D00111,6,0,6:00,15.5728,10.0921,5.3301,5.8942,3.0916,1.6751,9.4619
M1_D00111_06_30,M1,D00111,6,0,6:30,13.2623,8.0315,5.3152,5.4258,2.4878,1.9646,9.5673
M1_D00111_07_00,M1,D00111,6,0,7:00,10.8179,5.2418,5.4525,5.8273,3.0208,1.9799,9.7782
M1_D00111_07_30,M1,D00111,6,0,7:30,12.0226,5.8104,5.8486,6.1286,3.1982,2.1938,9.8844
M1_D00111_08_00,M1,D00111,6,0,8:00,8.7742,5.1709,3.4417,5.2241,2.7542,1.7212,10.2006
M1_D00111_08_30,M1,D00111,6,0,8:30,5.9618,3.2513,3.1529,5.1578,2.8789,1.5995,9.8139
M1_D00111_09_00,M1,D00111,6,0,9:00,4.8898,2.2030000000000003,3.0919,5.2243,2.9849,1.5994,10.1301
M1_D00111_09_30,M1,D00111,6,0,9:30,4.0192,0.9423,3.1527,5.0237,2.4524,1.5839,9.8491
M1_D00111_10_00,M1,D00111,6,0,10:00,-0.1001,-3.8374,3.3963,4.4211,2.6651,1.5383,10.1656
M1_D00111_10_30,M1,D00111,6,0,10:30,3.6841,0.4975,3.6858,4.6892,2.7544,1.6145,10.2357
M1_D00111_11_00,M1,D00111,6,0,11:00,5.5933,1.8477,3.4579,4.4214,2.1328,1.5082,10.2356
M1_D00111_11_30,M1,D00111,6,0,11:30,2.4447,-0.2836,2.9854,4.1196,2.3279,1.4472,10.0249
M1_D00111_12_00,M1,D00111,6,0,12:00,4.5552,1.4928,2.9703,3.7179,2.1321,1.5076,10.0246
M1_D00111_12_30,M1,D00111,6,0,12:30,0.4692,-2.9311,2.9394,4.488,2.5941,1.3103,10.13
M1_D00111_13_00,M1,D00111,6,0,13:00,-5.0233,-8.1375,2.9092,4.6223,2.6655,1.4016,10.0249
M1_D00111_13_30,M1,D00111,6,0,13:30,-0.7697,-3.1449,2.7260000000000004,4.8904,3.1802,1.3559,10.0599
M1_D00111_14_00,M1,D00111,6,0,14:00,-0.335,-3.2515,2.6193,5.0572,3.6247,1.3865,10.3415
M1_D00111_14_30,M1,D00111,6,0,14:30,-2.1098,-4.8322,2.4827,4.6892,2.9322,1.3409,10.2711
M1_D00111_15_00,M1,D00111,6,0,15:00,-3.4826,-6.1649,2.5289,4.3545,2.6479,1.3102,10.3414
M1_D00111_15_30,M1,D00111,6,0,15:30,-0.6358,-3.2514,2.8786,3.9189,2.363,1.5537,10.412
M1_D00111_16_00,M1,D00111,6,0,16:00,6.3974,3.3402,2.9389999999999996,3.8181,2.0793,1.4318,10.2008
M1_D00111_16_30,M1,D00111,6,0,16:30,10.0137,6.9294,3.0155,4.0194,2.2922,1.3558,9.8488
M1_D00111_17_00,M1,D00111,6,0,17:00,11.7887,8.4579,3.1831,4.0526,2.0614,1.3861,9.8486
M1_D00111_17_30,M1,D00111,6,0,17:30,10.382,6.7698,3.2294,3.6839999999999997,1.8482,1.4467,9.4616
M1_D00111_18_00,M1,D00111,6,0,18:00,8.6402,5.6503,3.0464,3.0145,1.1727,1.386,9.1804
M1_D00111_18_30,M1,D00111,6,0,18:30,9.3438,6.5033,2.9554,2.6792,1.1196,1.1729,9.5323
M1_D00111_19_00,M1,D00111,6,0,19:00,9.7792,7.0360000000000005,2.8021,2.5117,1.1016,1.0208,9.0749
M1_D00111_19_30,M1,D00111,6,0,19:30,10.1143,7.2136,2.8789999999999996,2.5451,1.0662,1.0207,9.1802
M1_D00111_20_00,M1,D00111,6,0,20:00,10.3487,7.497999999999999,2.833,2.5451,1.0306,0.9752,9.2155
M1_D00111_20_30,M1,D00111,6,0,20:30,9.9466,7.196000000000001,2.6956,2.5453,1.0307,0.9901,8.8643
M1_D00111_21_00,M1,D00111,6,0,21:00,10.0475,7.3915,2.5288,2.8468,1.5818,0.8831,8.7937
M1_D00111_21_30,M1,D00111,6,0,21:30,10.0471,7.2316,2.3147,3.3489999999999998,1.8658,0.8533,8.7586
M1_D00111_22_00,M1,D00111,6,0,22:00,10.9515,7.9604,2.3761,3.2486,1.7412,0.8221,9.1104
M1_D00111_22_30,M1,D00111,6,0,22:30,10.4492,7.9777,2.2392,3.4164,2.0432,0.7917,8.9696
M1_D00111_23_00,M1,D00111,6,0,23:00,13.0949,8.6171,4.6,5.0237,2.5585,1.63,8.7231
M1_D00111_23_30,M1,D00111,6,0,23:30,13.6306,8.8486,4.5539,4.2202,2.1856,1.3096,8.5477
M1_D00112_00_00,M1,D00112,12,0,0:00,12.5587,10.4651,2.0865,4.3542,2.8963,0.6093,4.2209
M1_D00112_00_30,M1,D00112,12,0,0:30,10.8846,9.2748,1.9648,2.9474,2.0259,0.5791,4.1858
M1_D00112_01_00,M1,D00112,12,0,1:00,11.9224,9.9144,1.919,4.0193,2.3456,0.5479999999999999,4.3269
M1_D00112_01_30,M1,D00112,12,0,1:30,11.5876,9.3107,2.1016,3.517,2.2922,0.6094,4.643
M1_D00112_02_00,M1,D00112,12,0,2:00,12.0566,9.4173,2.3454,3.9522,2.4341,0.7464,4.4676
M1_D00112_02_30,M1,D00112,12,0,2:30,12.5921,10.4298,2.3302,3.9857,2.5409,0.838,4.3969
M1_D00112_03_00,M1,D00112,12,0,3:00,11.487,9.2039,2.2541,3.6509,2.026,0.8072,4.7488
M1_D00112_03_30,M1,D00112,12,0,3:30,11.3202,8.8845,2.3,3.5502,1.8485,0.8223,4.8893
M1_D00112_04_00,M1,D00112,12,0,4:00,11.5876,8.6175,2.4068,3.5837,1.8657,0.9295,4.6788
M1_D00112_04_30,M1,D00112,12,0,4:30,12.1902,9.097000000000001,2.5892,3.8184,2.0259,0.9599,5.2063
M1_D00112_05_00,M1,D00112,12,0,5:00,10.7502,7.7111,2.7569,3.2154,1.6704,0.9597,5.2412
M1_D00112_05_30,M1,D00112,12,0,5:30,11.7888,8.4575,2.7107,3.4160000000000004,1.3330000000000002,0.9755,5.1354
M1_D00112_06_00,M1,D00112,12,0,6:00,11.0857,7.9247,2.8786,2.4445,1.1017,0.868,4.9945
M1_D00112_06_30,M1,D00112,12,0,6:30,11.5879,8.2621,3.077,3.148,1.1017,0.8988,5.2405
M1_D00112_07_00,M1,D00112,12,0,7:00,12.1565,8.1197,3.5182,3.1149,1.4573,1.0661,5.452000000000001
M1_D00112_07_30,M1,D00112,12,0,7:30,12.6929,8.6709,3.8989,3.0814,1.581,1.2799,5.4165
M1_D00112_08_00,M1,D00112,12,0,8:00,12.390999999999998,8.652999999999999,4.0363,4.0194,1.9011,1.3559999999999999,4.5375
M1_D00112_08_30,M1,D00112,12,0,8:30,11.6885,8.1379,3.7006,3.6845,1.7235,1.2493,4.9946
M1_D00112_09_00,M1,D00112,12,0,9:00,10.4159,6.5743,3.7925,2.8804,1.102,1.3863,5.1708
M1_D00112_09_30,M1,D00112,12,0,9:30,9.779,5.5257,3.8226,2.1431,0.6399,1.4164,4.7843
M1_D00112_10_00,M1,D00112,12,0,10:00,10.3154,5.827999999999999,4.082,2.1095,0.6935,1.3556,4.3616
M1_D00112_10_30,M1,D00112,12,0,10:30,10.9519,6.0055,4.5538,2.1099,0.6225,1.31,4.3971
M1_D00112_11_00,M1,D00112,12,0,11:00,9.9467,5.8631,4.3864,2.1434,0.6048,1.3861,4.9598
M1_D00112_11_30,M1,D00112,12,0,11:30,8.8412,4.638,3.7012,1.6077,0.1246,1.0209,4.7487
M1_D00112_12_00,M1,D00112,12,0,12:00,7.301,3.9448,3.5181,1.7419,0.1248,1.1271,4.819
M1_D00112_12_30,M1,D00112,12,0,12:30,7.268,3.9979,3.5638,2.7126,1.0487,1.2339,5.0653
M1_D00112_13_00,M1,D00112,12,0,13:00,9.2435,5.5262,3.5337,3.0142,1.1018,1.3246,5.3819
M1_D00112_13_30,M1,D00112,12,0,13:30,9.8799,6.3431,3.4571,3.0814,1.3684,1.0661,5.4873
M1_D00112_14_00,M1,D00112,12,0,14:00,9.9468,5.952000000000001,3.4727,3.1819,1.5103,1.3251,5.1706
M1_D00112_14_30,M1,D00112,12,0,14:30,8.775,5.3485,3.5034,2.7799,0.9772,1.4169,5.2763
M1_D00112_15_00,M1,D00112,12,0,15:00,8.5739,4.9043,3.3965,2.2101,1.1017,1.203,6.2264
M1_D00112_15_30,M1,D00112,12,0,15:30,9.0087,5.5971,3.6403,2.0428,0.3907,1.1884,6.3312
M1_D00112_16_00,M1,D00112,12,0,16:00,9.7795,6.1475,3.6402,1.9425,0.4796,1.0059,6.2964
M1_D00112_16_30,M1,D00112,12,0,16:30,10.9181,6.9475,3.8532,2.3106,0.4796,1.0813,6.1558
M1_D00112_17_00,M1,D00112,12,0,17:00,11.1528,7.0361,4.0211,2.3779,0.8175,1.0208,6.261
M1_D00112_17_30,M1,D00112,12,0,17:30,10.5499,6.627999999999999,3.8686,2.2102,0.6578,1.036,5.9091
M1_D00112_18_00,M1,D00112,12,0,18:00,10.6839,6.6099,4.0057,2.1767,0.5866,1.0359,5.5574
M1_D00112_18_30,M1,D00112,12,0,18:30,10.4826,6.6633,3.8225,2.5453,0.8176,1.0208,5.6631
M1_D00112_19_00,M1,D00112,12,0,19:00,10.55,6.699,3.8375,2.2437,0.693,1.0515,5.2761
M1_D00112_19_30,M1,D00112,12,0,19:30,10.1813,6.3789,3.7773,2.0428,0.5512,1.0512,5.4168
M1_D00112_20_00,M1,D00112,12,0,20:00,9.0756,5.7749,3.2899,1.7745,0.4265,0.9752,5.6634
M1_D00112_20_30,M1,D00112,12,0,20:30,8.607000000000001,5.4015,3.1528,1.6075,0.3556,0.9291,5.5929
M1_D00112_21_00,M1,D00112,12,0,21:00,10.0139,7.5519,2.9093,1.9429,0.5687,0.8532,5.8039
M1_D00112_21_30,M1,D00112,12,0,21:30,9.8796,7.0718,2.803,1.9424,0.7819,0.8377,5.9797
M1_D00112_22_00,M1,D00112,12,0,22:00,10.1479,7.5516,2.7416,2.4447,1.2265,0.8526,6.2264
M1_D00112_22_30,M1,D00112,12,0,22:30,9.8464,7.5338,2.6504,2.8804,1.2436,0.7611,5.9797
M1_D00112_23_00,M1,D00112,12,0,23:00,11.286,9.2571,2.2693,3.0812,2.1852,0.6248,6.2612
M1_D00112_23_30,M1,D00112,12,0,23:30,12.1236,9.559,2.2089,3.5503,2.1501,0.7468,6.5073
M1_D00113_00_00,M1,D00113,6,0,0:00,13.0946,11.0339,2.4219,4.9568,3.4291,0.8527,10.9042
M1_D00113_00_30,M1,D00113,6,0,0:30,12.592,10.0916,2.3149,4.5217,3.2696,0.7918,10.8688
M1_D00113_01_00,M1,D00113,6,0,1:00,15.9746,10.8562,4.8276,6.4974,3.6073,1.8129,10.8688
M1_D00113_01_30,M1,D00113,6,0,1:30,16.3432,11.4424,4.7367,6.4973,3.9624,1.4473,10.8332
M1_D00113_02_00,M1,D00113,6,0,2:00,16.5779,12.0649,4.6908,7.0331,4.6912,1.4622,10.763
M1_D00113_02_30,M1,D00113,6,0,2:30,16.176,11.1046,4.7674,6.7986,4.0688,1.5536,10.7981
M1_D00113_03_00,M1,D00113,6,0,3:00,16.5444,11.4422,4.6908,6.6982,4.1578,1.4621,10.9741
M1_D00113_03_30,M1,D00113,6,0,3:30,15.4392,10.8027,4.7973,6.4636,3.9978,1.5842,10.8686
M1_D00113_04_00,M1,D00113,6,0,4:00,15.874,10.9629,4.9041,6.4303,3.6784,1.5235,11.0449
M1_D00113_04_30,M1,D00113,6,0,4:30,15.6069,10.677999999999999,4.9951,6.3297,3.8202,1.4928,11.0093
M1_D00113_05_00,M1,D00113,6,0,5:00,16.4101,11.0336,5.3764,6.3632,3.5182,1.5994,10.7278
M1_D00113_05_30,M1,D00113,6,0,5:30,14.8699,9.6478,5.5744,6.0616,3.3055,1.7519,10.9044
M1_D00113_06_00,M1,D00113,6,0,6:00,13.0276,7.3556,5.4981,5.5927,2.8608,1.8429,10.8686
M1_D00113_06_30,M1,D00113,6,0,6:30,11.5545,6.218999999999999,5.4983,5.8608,3.5536,1.9193,11.1153
M1_D00113_07_00,M1,D00113,6,0,7:00,10.4828,5.0106,5.4827,6.1623,3.589,1.95,10.8688
M1_D00113_07_30,M1,D00113,6,0,7:30,8.0716,2.577,5.5741,6.6312,4.1398,2.0259,10.7984
M1_D00113_08_00,M1,D00113,6,0,8:00,2.1774,-0.9594,3.1982,5.8945,3.6426,1.7213,11.4667
M1_D00113_08_30,M1,D00113,6,0,8:30,-0.6698,-4.2999,3.2599,5.995,3.6421,1.7516,11.5372
M1_D00113_09_00,M1,D00113,6,0,9:00,-4.8223,-8.4572,3.335,5.091,2.9324,1.7519,11.0449
M1_D00113_09_30,M1,D00113,6,0,9:30,-6.296,-10.1981,3.3658,5.3915,2.8964,1.7212,11.1504
M1_D00113_10_00,M1,D00113,6,0,10:00,-7.1667,-11.0331,3.7164,4.8234,2.8965,1.8277,11.2559
M1_D00113_10_30,M1,D00113,6,0,10:30,-7.5017,-11.6735,3.8078,5.4585,2.8787,1.599,11.0796
M1_D00113_11_00,M1,D00113,6,0,11:00,-9.7451,-13.2011,3.3811,5.2912,3.4651,1.4772,11.2914
M1_D00113_11_30,M1,D00113,6,0,11:30,-11.8884,-15.2622,3.1835,5.0573,2.9853,1.5385,11.1854
M1_D00113_12_00,M1,D00113,6,0,12:00,-12.4242,-15.5996,3.0307,4.3878,2.4348,1.4775,11.3265
M1_D00113_12_30,M1,D00113,6,0,12:30,-12.4245,-15.6884,3.0463,4.4212,2.4165,1.4475,11.5375
M1_D00113_13_00,M1,D00113,6,0,13:00,-12.491,-16.1503,3.122,4.3207,2.5586,1.4167,11.9593
M1_D00113_13_30,M1,D00113,6,0,13:30,-9.8458,-13.0592,2.9697,4.086,2.5942,1.4621,12.345999999999998
M1_D00113_14_00,M1,D00113,6,0,14:00,-6.9991,-10.3407,3.1069999999999998,4.4212,2.3459,1.5995,13.2605
M1_D00113_14_30,M1,D00113,6,0,14:30,-4.8556,-8.1375,3.2438,4.2536,2.0079,1.6751,13.3311
M1_D00113_15_00,M1,D00113,6,0,15:00,-6.7648,-10.1271,3.0157,4.0525,2.2214,1.5078,13.683
M1_D00113_15_30,M1,D00113,6,0,15:30,-2.0092,-5.1698,3.168,3.5167,1.8123,1.4624,13.3661
M1_D00113_16_00,M1,D00113,6,0,16:00,-1.9086,-4.5837,3.0918,3.9858,2.2214,1.4624,13.3661
M1_D00113_16_30,M1,D00113,6,0,16:30,1.2393,-2.0605,3.3054,3.852,2.1678,1.5234,13.3306
M1_D00113_17_00,M1,D00113,6,0,17:00,7.4015,4.1048,3.5791,3.8181,2.0434,1.4625,12.7685
M1_D00113_17_30,M1,D00113,6,0,17:30,7.7031,4.0687,3.5332,3.6171,1.7948,1.5077,11.7835
M1_D00113_18_00,M1,D00113,6,0,18:00,7.7702,4.4069,3.3354,3.5839999999999996,1.7771,1.386,11.3616
M1_D00113_18_30,M1,D00113,6,0,18:30,8.5061,5.2597,3.2288,3.3157,1.7765,1.3254,11.3264
M1_D00113_19_00,M1,D00113,6,0,19:00,9.5115,6.2015,3.366,3.483,1.7239,1.2488,11.5024
M1_D00113_19_30,M1,D00113,6,0,19:30,10.5833,6.9827,3.6247,3.5504,1.8305,1.264,11.3613
M1_D00113_20_00,M1,D00113,6,0,20:00,11.6885,7.7646,3.9141,3.5837,1.7774,1.2799,11.2912
M1_D00113_20_30,M1,D00113,6,0,20:30,11.4877,7.5514,3.8989999999999996,3.6844,1.7774,1.4317,11.3963
M1_D00113_21_00,M1,D00113,6,0,21:00,13.6977,9.8611,3.7310000000000003,4.421,2.2921,1.249,11.0796
M1_D00113_21_30,M1,D00113,6,0,21:30,13.1955,9.7546,3.4419,4.7557,2.6296,1.2641,11.3261
M1_D00113_22_00,M1,D00113,6,0,22:00,13.8985,9.5585,4.553999999999999,4.99,2.7189,1.4316,11.2208
M1_D00113_22_30,M1,D00113,6,0,22:30,15.4059,9.6483,5.4835,5.1577,2.7011,1.6295,10.9037
M1_D00113_23_00,M1,D00113,6,0,23:00,14.8362,9.2392,5.3919,5.0569999999999995,2.5767,1.6909,10.4818
M1_D00113_23_30,M1,D00113,6,0,23:30,15.5726,9.9678,5.2394,6.0285,3.2159,1.7059,10.3413
M1_D00116_00_00,M1,D00116,3,0,0:00,12.7263,8.3686,4.4018,1.7417,-0.2131,1.3254,10.0953
M1_D00116_00_30,M1,D00116,3,0,0:30,12.5587,8.2976,4.2951,1.608,-0.142,1.3557,10.1305
M1_D00116_01_00,M1,D00116,3,0,1:00,11.9564,7.3026,4.2649,1.3403,-0.7104,1.3559,9.7781
M1_D00116_01_30,M1,D00116,3,0,1:30,12.8601,8.6528,4.1727,1.9423,-0.1242,1.3254,9.7781
M1_D00116_02_00,M1,D00116,3,0,2:00,10.9849,7.8001,3.0158,0.9383,-0.5151,1.0201,9.0049
M1_D00116_02_30,M1,D00116,3,0,2:30,9.8129,8.1377,1.6601,0.6031,-0.2483,0.6709,8.4416
M1_D00116_03_00,M1,D00116,3,0,3:00,9.5449,7.8356,1.5539,0.469,-0.5864,0.6554,8.2313
M1_D00116_03_30,M1,D00116,3,0,3:30,9.0756,7.107,1.538,0.6705,-0.4615,0.5942,8.2656
M1_D00116_04_00,M1,D00116,3,0,4:00,9.0424,7.4266,1.5991,0.5361,-0.9592,0.6551,8.5479
M1_D00116_04_30,M1,D00116,3,0,4:30,8.5403,6.4141,1.8276,0.6369,-0.8524,0.7014,8.0197
M1_D00116_05_00,M1,D00116,3,0,5:00,9.4776,7.1603,2.0107,0.3685,-1.0303,0.7613,7.9497
M1_D00116_05_30,M1,D00116,3,0,5:30,10.6837,8.4041,2.269,1.1057,-0.1775,0.7315,7.5271
M1_D00116_06_00,M1,D00116,3,0,6:00,11.3869,8.6886,2.6655,0.8711,-1.0128,0.7769,7.0702
M1_D00116_06_30,M1,D00116,3,0,6:30,12.1908,8.9377,3.3204,1.2396,-0.2664,0.9444,6.8594
M1_D00116_07_00,M1,D00116,3,0,7:00,11.4203,8.1734,3.1527,1.6076,-0.1062,1.0055,6.9998
M1_D00116_07_30,M1,D00116,3,0,7:30,9.9804,6.8406,3.0763,2.1098,0.2133,1.0664,6.9648
M1_D00116_08_00,M1,D00116,3,0,8:00,7.7362,5.0642,3.0001,1.4066,-0.1244,1.1729,7.0347
M1_D00116_08_30,M1,D00116,3,0,8:30,3.9187,1.4746,2.8788,0.335,-0.6926,1.2031,7.1756
M1_D00116_09_00,M1,D00116,3,0,9:00,3.3491,0.0895,2.7565,0.7038,-0.9419,1.1727,7.3163
M1_D00116_09_30,M1,D00116,3,0,9:30,0.6701,-2.1136,2.6655,0.4357,-0.3907,1.1273,7.8436
M1_D00116_10_00,M1,D00116,3,0,10:00,0.7039,-2.221,3.0925,1.0387,-0.2845,1.1728,7.3516
M1_D00116_10_30,M1,D00116,3,0,10:30,2.1766,-1.1017,3.3963,0.8043,-0.4442,1.2337,7.5625
M1_D00116_11_00,M1,D00116,3,0,11:00,0.8376,-1.8835,3.2288,0.8714,-0.6391,1.1271,7.7388
M1_D00116_11_30,M1,D00116,3,0,11:30,-0.8372,-3.7310000000000003,2.7114,-0.2009,-1.6698,1.0667,7.9848
M1_D00116_12_00,M1,D00116,3,0,12:00,-2.1094,-4.6728,2.3762,0.3354,-0.9949,1.1422,7.7383
M1_D00116_12_30,M1,D00116,3,0,12:30,0.1342,-2.5937,2.5128,0.2013,-0.8702,1.0513,8.055
M1_D00116_13_00,M1,D00116,3,0,13:00,-3.784,-6.3963,2.3154,1.3065,0.3197,1.0205,8.3363
M1_D00116_13_30,M1,D00116,3,0,13:30,2.2108,-0.0525,2.3001,0.6368,-0.8166,0.9597,8.3011
M1_D00116_14_00,M1,D00116,3,0,14:00,1.4066,-0.8346,2.2392,0.4695,-0.4974,0.8685,8.4066
M1_D00116_14_30,M1,D00116,3,0,14:30,3.7175,1.6703,2.0564,0.4691,-0.9415,0.8377,8.7584
M1_D00116_15_00,M1,D00116,3,0,15:00,4.4543,2.1322,2.1784,0.6031,-0.7462,0.9905,8.8638
M1_D00116_15_30,M1,D00116,3,0,15:30,3.4498,1.4926,2.3606,0.0002,-1.1015,1.0817,9.1453
M1_D00116_16_00,M1,D00116,3,0,16:00,4.321000000000001,1.5283,2.559,-0.033,-1.3149,1.1121,9.3212
M1_D00116_16_30,M1,D00116,3,0,16:30,5.2919,2.3455,2.6347,-0.1337,-1.439,1.0053,9.6028
M1_D00116_17_00,M1,D00116,3,0,17:00,7.8708,4.9398,3.0008,-0.5358,-1.9007,0.9293,9.4618
M1_D00116_17_30,M1,D00116,3,0,17:30,8.0718,5.0998,2.9551,-0.6029,-2.0966,0.884,9.7788
M1_D00116_18_00,M1,D00116,3,0,18:00,7.4685,4.7085,2.7569,-0.8707,-2.1145,0.8989,9.9545
M1_D00116_18_30,M1,D00116,3,0,18:30,7.8039,5.082,2.6652,-0.938,-2.0789,0.7613,10.6576
M1_D00116_19_00,M1,D00116,3,0,19:00,7.6027,5.0289,2.5894,-1.1723,-2.1316,0.5942,11.2205
M1_D00116_19_30,M1,D00116,3,0,19:30,7.5357,4.7619,2.6192,-1.2727,-2.3451,0.6091,10.9392
M1_D00116_20_00,M1,D00116,3,0,20:00,7.0334,4.6907,2.3154,-1.2725,-2.3274,0.5941,11.1505
M1_D00116_20_30,M1,D00116,3,0,20:30,6.8323,4.6022,2.3306,-1.7749,-2.772,0.7315,11.2206
M1_D00116_21_00,M1,D00116,3,0,21:00,8.2055,6.361000000000001,2.1322,-0.9375,-1.9897,0.7468,10.763
M1_D00116_21_30,M1,D00116,3,0,21:30,8.3723,5.9704,1.9647,-0.7032,-2.1854,0.7161,10.3411
M1_D00116_22_00,M1,D00116,3,0,22:00,9.7122,8.2805,1.8126,0.3689,-0.8529,0.6093,9.6378
M1_D00116_22_30,M1,D00116,3,0,22:30,11.0187,9.15,1.797,0.5698,-0.4264,0.6097,9.4615
M1_D00116_23_00,M1,D00116,3,0,23:00,11.6549,10.1276,1.6604,1.2062,0.2491,0.5794,9.6726
M1_D00116_23_30,M1,D00116,3,0,23:30,12.7932,10.7678,1.5688,2.1096,0.4447,0.5793,9.6028
M1_D00117_00_00,M1,D00117,11,0,0:00,11.789000000000001,9.4876,2.1629,3.8184,2.0431,0.9292,10.4117
M1_D00117_00_30,M1,D00117,11,0,0:30,11.4202,9.5239,2.0709999999999997,3.7179,2.47,0.8836,10.3412
M1_D00117_01_00,M1,D00117,11,0,1:00,11.454,9.4174,2.2391,3.4499,2.1855,0.8682,10.2357
M1_D00117_01_30,M1,D00117,11,0,1:30,11.588,9.5415,2.1629,3.6171,2.2389,0.8376,10.1301
M1_D00117_02_00,M1,D00117,11,0,2:00,10.6835,8.8126,2.0257,3.5169,2.0968,0.9903,10.0246
